rna_idx,drug_idx,rna_name,drug_name,label,split
0,9,ANRIL,Fluorouracil,1,train
0,10,ANRIL,Paclitaxel,1,train
1,12,BCAR4,Antioestrogens,1,train
3,10,CCAT1,Paclitaxel,1,train
3,16,CCAT1,Docetaxel,1,train
4,9,CRNDE,Fluorouracil,1,train
5,9,CUDR,Fluorouracil,1,train
6,5,GAS5,Doxorubicin,1,train
6,8,GAS5,Trastuzumab,1,train
6,9,GAS5,Fluorouracil,1,train
6,16,GAS5,Docetaxel,1,train
6,20,GAS5,Mitoxantrone,1,train
6,21,GAS5,Nutlin-3a,1,train
6,22,GAS5,Rapamycin,1,train
6,24,GAS5,Temsirolimus,1,train
7,9,GIHCG,Fluorouracil,1,train
8,5,H19,Doxorubicin,1,train
8,8,H19,Trastuzumab,1,train
8,10,H19,Paclitaxel,1,train
8,18,H19,Vincristine,1,train
8,19,H19,Etoposide,1,train
8,25,H19,"1,25(OH)2D3",1,train
8,26,H19,Bortezomib,1,train
8,28,H19,Pirarubicin,1,train
8,29,H19,Verapamil,1,train
9,1,HOTAIR,Gemcitabine,1,train
9,5,HOTAIR,Doxorubicin,1,train
9,6,HOTAIR,Gefitinib,1,train
9,19,HOTAIR,Etoposide,1,train
9,31,HOTAIR,Chemotherapy,1,train
9,32,HOTAIR,TRAIL therapy,1,train
10,9,HULC,Fluorouracil,1,train
10,28,HULC,Pirarubicin,1,train
11,5,LINP1,Doxorubicin,1,train
11,9,LINP1,Fluorouracil,1,train
14,5,Lnc-VLDLR,Doxorubicin,1,train
14,34,Lnc-VLDLR,Sorafenib,1,train
15,9,MACC1-AS1,Fluorouracil,1,train
16,6,MALAT1,Gefitinib,1,train
16,9,MALAT1,Fluorouracil,1,train
16,10,MALAT1,Paclitaxel,1,train
16,36,MALAT1,Oxymatrine,1,train
16,37,MALAT1,Temozolomide,1,train
17,1,MEG3,Gemcitabine,1,train
18,5,MRUL,Doxorubicin,1,train
18,18,MRUL,Vincristine,1,train
19,10,NEAT1,Paclitaxel,1,train
19,18,NEAT1,Vincristine,1,train
19,39,NEAT1,Taxol,1,train
20,1,PVT1,Gemcitabine,1,train
20,5,PVT1,Doxorubicin,1,train
20,9,PVT1,Fluorouracil,1,train
20,10,PVT1,Paclitaxel,1,train
21,40,ROR1-AS1,Dexamethasone,1,train
21,41,ROR1-AS1,Ibrutinib,1,train
22,5,SLC25A25-AS1,Doxorubicin,1,train
22,9,SLC25A25-AS1,Fluorouracil,1,train
23,3,SNHG5,Imatinib,1,train
24,1,TUG1,Gemcitabine,1,train
25,1,UCA1,Gemcitabine,1,train
25,3,UCA1,Imatinib,1,train
25,9,UCA1,Fluorouracil,1,train
25,10,UCA1,Paclitaxel,1,train
25,22,UCA1,Rapamycin,1,train
25,38,UCA1,Cetuximab,1,train
25,43,UCA1,Curcumin,1,train
26,5,XIST,Doxorubicin,1,train
26,44,XIST,PCI-24781,1,train
27,9,XLOC_006753,Fluorouracil,1,train
29,39,Let-7,Taxol,1,train
29,46,Let-7,Vinblastine,1,train
30,5,Let-7a,Doxorubicin,1,train
30,9,Let-7a,Fluorouracil,1,train
30,10,Let-7a,Paclitaxel,1,train
30,47,Let-7a,Interferon-gamma,1,train
31,10,hsa-1274A,Paclitaxel,1,train
32,1,let-7a,Gemcitabine,1,train
32,3,let-7a,Imatinib,1,train
32,5,let-7a,Doxorubicin,1,train
32,10,let-7a,Paclitaxel,1,train
32,47,let-7a,Interferon-gamma,1,train
32,49,let-7a,Capecitabine,1,train
