rna_idx,drug_idx,rna_name,drug_name,label,split
0,0,ANRIL,Cisplatin,1,train
0,9,ANRIL,Fluorouracil,1,train
0,10,ANRIL,Paclitaxel,1,train
0,11,ANRIL,Propofol,1,train
1,7,BCAR4,Tamoxifen,1,train
2,0,CASC11,Cisplatin,1,train
2,13,CASC11,Oxaliplatin,1,train
2,14,CASC11,Carboplatin,1,train
2,15,CASC11,Tetraplatin,1,train
4,0,CRNDE,Cisplatin,1,train
4,9,CRNDE,Fluorouracil,1,train
4,17,CRNDE,Adriamycin,1,train
6,0,GAS5,Cisplatin,1,train
6,5,GAS5,Doxorubicin,1,train
6,8,GAS5,Trastuzumab,1,train
6,9,GAS5,Fluorouracil,1,train
6,20,GAS5,Mitoxantrone,1,train
6,21,GAS5,Nutlin-3a,1,train
6,22,GAS5,Rapamycin,1,train
6,23,GAS5,Sirolimus,1,train
6,24,GAS5,Temsirolimus,1,train
7,9,GIHCG,Fluorouracil,1,train
7,13,GIHCG,Oxaliplatin,1,train
9,0,HOTAIR,Cisplatin,1,train
9,1,HOTAIR,Gemcitabine,1,train
9,5,HOTAIR,Doxorubicin,1,train
9,6,HOTAIR,Gefitinib,1,train
9,7,HOTAIR,Tamoxifen,1,train
9,14,HOTAIR,Carboplatin,1,train
9,17,HOTAIR,Adriamycin,1,train
9,19,HOTAIR,Etoposide,1,train
9,31,HOTAIR,Chemotherapy,1,train
9,32,HOTAIR,TRAIL therapy,1,train
10,9,HULC,Fluorouracil,1,train
10,13,HULC,Oxaliplatin,1,train
11,5,LINP1,Doxorubicin,1,train
11,9,LINP1,Fluorouracil,1,train
12,0,LOC285194,Cisplatin,1,train
12,9,LOC285194,Fluorouracil,1,train
13,0,LUCAT1,Cisplatin,1,train
13,27,LUCAT1,Methotrexate,1,train
14,5,Lnc-VLDLR,Doxorubicin,1,train
15,9,MACC1-AS1,Fluorouracil,1,train
15,13,MACC1-AS1,Oxaliplatin,1,train
18,5,MRUL,Doxorubicin,1,train
18,18,MRUL,Vincristine,1,train
20,0,PVT1,Cisplatin,1,train
20,1,PVT1,Gemcitabine,1,train
20,5,PVT1,Doxorubicin,1,train
20,9,PVT1,Fluorouracil,1,train
20,10,PVT1,Paclitaxel,1,train
21,41,ROR1-AS1,Ibrutinib,1,train
22,5,SLC25A25-AS1,Doxorubicin,1,train
22,9,SLC25A25-AS1,Fluorouracil,1,train
23,0,SNHG5,Cisplatin,1,train
23,3,SNHG5,Imatinib,1,train
24,0,TUG1,Cisplatin,1,train
24,1,TUG1,Gemcitabine,1,train
24,17,TUG1,Adriamycin,1,train
27,0,XLOC_006753,Cisplatin,1,train
27,9,XLOC_006753,Fluorouracil,1,train
28,5,linc-VLDLR,Doxorubicin,1,train
28,17,linc-VLDLR,Adriamycin,1,train
29,39,Let-7,Taxol,1,train
29,46,Let-7,Vinblastine,1,train
30,5,Let-7a,Doxorubicin,1,train
30,9,Let-7a,Fluorouracil,1,train
30,10,Let-7a,Paclitaxel,1,train
30,30,Let-7a,epirubicin,1,train
32,0,let-7a,Cisplatin,1,train
32,1,let-7a,Gemcitabine,1,train
32,3,let-7a,Imatinib,1,train
32,5,let-7a,Doxorubicin,1,train
32,10,let-7a,Paclitaxel,1,train
32,13,let-7a,Oxaliplatin,1,train
32,51,let-7a,platinum-based doublet chemotherapy ,1,train
33,0,let-7b,Cisplatin,1,train
33,6,let-7b,Gefitinib,1,train
33,51,let-7b,platinum-based doublet chemotherapy ,1,train
34,0,let-7c,Cisplatin,1,train
34,5,let-7c,Doxorubicin,1,train
34,18,let-7c,Vincristine,1,train
34,53,let-7c,Daunorubicin,1,train
34,54,let-7c,L-asparaginase,1,train
34,55,let-7c,Prednisolone,1,train
35,0,let-7d,Cisplatin,1,train
35,1,let-7d,Gemcitabine,1,train
35,3,let-7d,Imatinib,1,train
39,0,let-7g,Cisplatin,1,train
39,5,let-7g,Doxorubicin,1,train
39,56,let-7g,10-Hydroxycamptothecin,1,train
39,57,let-7g,FOLFOX Chemotherapy,1,train
40,0,let-7i,Cisplatin,1,train
40,1,let-7i,Gemcitabine,1,train
40,3,let-7i,Imatinib,1,train
40,5,let-7i,Doxorubicin,1,train
40,57,let-7i,FOLFOX Chemotherapy,1,train
41,13,miR-1,Oxaliplatin,1,train
41,17,miR-1,Adriamycin,1,train
41,18,miR-1,Vincristine,1,train
41,51,miR-1,platinum-based doublet chemotherapy ,1,train
41,58,miR-1,Fluoropyrimidine,1,train
42,0,miR-100,Cisplatin,1,train
42,1,miR-100,Gemcitabine,1,train
42,5,miR-100,Doxorubicin,1,train
42,10,miR-100,Paclitaxel,1,train
42,18,miR-100,Vincristine,1,train
42,19,miR-100,Etoposide,1,train
42,32,miR-100,TRAIL therapy,1,train
42,53,miR-100,Daunorubicin,1,train
42,54,miR-100,L-asparaginase,1,train
42,55,miR-100,Prednisolone,1,train
43,0,miR-100-5p,Cisplatin,1,train
43,60,miR-100-5p,Crizotinib,1,train
43,61,miR-100-5p,Lorlatinib,1,train
44,0,miR-101,Cisplatin,1,train
44,5,miR-101,Doxorubicin,1,train
44,18,miR-101,Vincristine,1,train
44,23,miR-101,Sirolimus,1,train
44,57,miR-101,FOLFOX Chemotherapy,1,train
46,0,miR-105,Cisplatin,1,train
46,7,miR-105,Tamoxifen,1,train
47,0,miR-106a,Cisplatin,1,train
47,1,miR-106a,Gemcitabine,1,train
47,5,miR-106a,Doxorubicin,1,train
47,9,miR-106a,Fluorouracil,1,train
47,10,miR-106a,Paclitaxel,1,train
47,13,miR-106a,Oxaliplatin,1,train
47,17,miR-106a,Adriamycin,1,train
47,18,miR-106a,Vincristine,1,train
47,57,miR-106a,FOLFOX Chemotherapy,1,train
49,10,miR-106b-25,Paclitaxel,1,train
49,19,miR-106b-25,Etoposide,1,train
49,62,miR-106b-25,Colchicine,1,train
51,3,miR-107,Imatinib,1,train
51,7,miR-107,Tamoxifen,1,train
51,13,miR-107,Oxaliplatin,1,train
51,57,miR-107,FOLFOX Chemotherapy,1,train
52,0,miR-10a,Cisplatin,1,train
52,1,miR-10a,Gemcitabine,1,train
52,3,miR-10a,Imatinib,1,train
52,5,miR-10a,Doxorubicin,1,train
52,37,miR-10a,Temozolomide,1,train
52,57,miR-10a,FOLFOX Chemotherapy,1,train
53,0,miR-10a ,Cisplatin,1,train
53,64,miR-10a ,Vinorelbine,1,train
54,5,miR-10a*,Doxorubicin,1,train
54,13,miR-10a*,Oxaliplatin,1,train
55,0,miR-10b,Cisplatin,1,train
55,1,miR-10b,Gemcitabine,1,train
55,6,miR-10b,Gefitinib,1,train
55,7,miR-10b,Tamoxifen,1,train
55,9,miR-10b,Fluorouracil,1,train
55,13,miR-10b,Oxaliplatin,1,train
55,31,miR-10b,Chemotherapy,1,train
55,57,miR-10b,FOLFOX Chemotherapy,1,train
56,6,miR-1183,Gefitinib,1,train
56,13,miR-1183,Oxaliplatin,1,train
58,13,miR-1207,Oxaliplatin,1,train
58,18,miR-1207,Vincristine,1,train
60,1,miR-1226,Gemcitabine,1,train
61,1,miR-1228,Gemcitabine,1,train
62,0,miR-1228*,Cisplatin,1,train
62,1,miR-1228*,Gemcitabine,1,train
62,5,miR-1228*,Doxorubicin,1,train
63,9,miR-1229-5p,Fluorouracil,1,train
63,13,miR-1229-5p,Oxaliplatin,1,train
64,5,miR-1233,Doxorubicin,1,train
64,31,miR-1233,Chemotherapy,1,train
65,1,miR-1234,Gemcitabine,1,train
65,5,miR-1234,Doxorubicin,1,train
66,1,miR-1236,Gemcitabine,1,train
66,5,miR-1236,Doxorubicin,1,train
66,13,miR-1236,Oxaliplatin,1,train
66,18,miR-1236,Vincristine,1,train
66,65,miR-1236,Prednisone,1,train
68,5,miR-124,Doxorubicin,1,train
68,33,miR-124,Glucocorticoid,1,train
68,66,miR-124,Paroxetine,1,train
69,0,miR-1246,Cisplatin,1,train
69,1,miR-1246,Gemcitabine,1,train
69,5,miR-1246,Doxorubicin,1,train
69,9,miR-1246,Fluorouracil,1,train
69,10,miR-1246,Paclitaxel,1,train
69,13,miR-1246,Oxaliplatin,1,train
69,18,miR-1246,Vincristine,1,train
69,30,miR-1246,epirubicin,1,train
70,1,miR-1247,Gemcitabine,1,train
70,18,miR-1247,Vincristine,1,train
71,5,miR-1256,Doxorubicin,1,train
71,18,miR-1256,Vincristine,1,train
71,65,miR-1256,Prednisone,1,train
72,0,miR-1258,Cisplatin,1,train
72,13,miR-1258,Oxaliplatin,1,train
73,0,miR-125a,Cisplatin,1,train
73,1,miR-125a,Gemcitabine,1,train
73,3,miR-125a,Imatinib,1,train
73,5,miR-125a,Doxorubicin,1,train
73,7,miR-125a,Tamoxifen,1,train
73,38,miR-125a,Cetuximab,1,train
73,53,miR-125a,Daunorubicin,1,train
75,5,miR-125b-5p,Doxorubicin,1,train
75,18,miR-125b-5p,Vincristine,1,train
75,65,miR-125b-5p,Prednisone,1,train
75,67,miR-125b-5p,Cyclophosphamide,1,train
76,0,miR-126,Cisplatin,1,train
76,1,miR-126,Gemcitabine,1,train
76,5,miR-126,Doxorubicin,1,train
76,7,miR-126,Tamoxifen,1,train
76,13,miR-126,Oxaliplatin,1,train
76,18,miR-126,Vincristine,1,train
76,53,miR-126,Daunorubicin,1,train
76,54,miR-126,L-asparaginase,1,train
76,55,miR-126,Prednisolone,1,train
76,56,miR-126,10-Hydroxycamptothecin,1,train
76,71,miR-126,Cytarabine,1,train
77,13,miR-126*,Oxaliplatin,1,train
77,18,miR-126*,Vincristine,1,train
77,38,miR-126*,Cetuximab,1,train
77,53,miR-126*,Daunorubicin,1,train
77,54,miR-126*,L-asparaginase,1,train
77,55,miR-126*,Prednisolone,1,train
78,1,miR-1260,Gemcitabine,1,train
79,1,miR-1260b,Gemcitabine,1,train
80,10,miR-1264,Paclitaxel,1,train
80,13,miR-1264,Oxaliplatin,1,train
81,5,miR-1265,Doxorubicin,1,train
81,10,miR-1265,Paclitaxel,1,train
81,13,miR-1265,Oxaliplatin,1,train
82,1,miR-1268,Gemcitabine,1,train
82,10,miR-1268,Paclitaxel,1,train
83,0,miR-127,Cisplatin,1,train
83,5,miR-127,Doxorubicin,1,train
83,6,miR-127,Gefitinib,1,train
83,13,miR-127,Oxaliplatin,1,train
84,5,miR-1273g,Doxorubicin,1,train
84,18,miR-1273g,Vincristine,1,train
85,1,miR-1275,Gemcitabine,1,train
85,10,miR-1275,Paclitaxel,1,train
86,5,miR-1277,Doxorubicin,1,train
86,10,miR-1277,Paclitaxel,1,train
87,0,miR-128,Cisplatin,1,train
87,5,miR-128,Doxorubicin,1,train
87,13,miR-128,Oxaliplatin,1,train
87,19,miR-128,Etoposide,1,train
88,0,miR-128-2,Cisplatin,1,train
88,5,miR-128-2,Doxorubicin,1,train
88,9,miR-128-2,Fluorouracil,1,train
89,1,miR-1280,Gemcitabine,1,train
90,1,miR-1285,Gemcitabine,1,train
91,1,miR-1288,Gemcitabine,1,train
92,3,miR-128a,Imatinib,1,train
92,7,miR-128a,Tamoxifen,1,train
92,72,miR-128a,Anastrozole,1,train
92,73,miR-128a,Exemestane,1,train
92,74,miR-128a,Letrozole,1,train
93,0,miR-129,Cisplatin,1,train
93,5,miR-129,Doxorubicin,1,train
93,18,miR-129,Vincristine,1,train
93,19,miR-129,Etoposide,1,train
95,0,miR-1290,Cisplatin,1,train
95,1,miR-1290,Gemcitabine,1,train
95,10,miR-1290,Paclitaxel,1,train
95,13,miR-1290,Oxaliplatin,1,train
95,48,miR-1290,Epirubicin,1,train
96,5,miR-1293,Doxorubicin,1,train
96,13,miR-1293,Oxaliplatin,1,train
97,0,miR-1297,Cisplatin,1,train
97,13,miR-1297,Oxaliplatin,1,train
